feature,delta_value,p_value,corrected_p_value
PAPAVERINE,-0.46094103742100007,0.05455978100744674,0.8641685034746831
TEDIZOLID,-0.4416478267705001,0.047546606553116606,0.8641685034746831
BETULINIC-ACID,-0.440504894665,0.05606759763099848,0.8641685034746831
TGR-1202,-0.44021334221155,0.04641362486574829,0.8641685034746831
DONITRIPTAN,-0.42532728283020005,0.04846614631235133,0.8641685034746831
IMIDACLOPRID,-0.42354900103584997,0.04945363932247652,0.8641685034746831
AMFENAC,-0.416768147878,0.047465439710966464,0.8641685034746831
ALIBENDOL,-0.41121733167599994,0.05575569335336144,0.8641685034746831
BAY-K-8644-(S)-(-),-0.40040387848549996,0.05056187540177508,0.8641685034746831
SB-705498,-0.3605246536092,0.055841730995564644,0.8641685034746831
TETRACYCLINE,-0.35791578344749997,0.0515639872059519,0.8641685034746831
SR-1078,-0.3551654302472195,0.05575569335336144,0.8641685034746831
DOXAZOSIN,-0.336571897295,0.05250729685352563,0.8641685034746831
BORONOPHENYLALANINE,-0.33281408536715,0.05153726497884428,0.8641685034746831
NIM811,-0.330747989321237,0.047479424114035246,0.8641685034746831
FENIGAM,-0.33050509696670005,0.05143705142944505,0.8641685034746831
CEFOSELIS,-0.3288222850177,0.056768401031173504,0.8641685034746831
NALBUPHINE,-0.3212053706015,0.04849525450813592,0.8641685034746831
SANCYCLINE,-0.31717587534340863,0.056868069455358085,0.8641685034746831
GKA-50,-0.3171084447538852,0.054661502716692185,0.8641685034746831
ADAPREV,-0.3134323724915,0.047759891116200485,0.8641685034746831
MK-571,-0.31103831750475003,0.05480371033700478,0.8641685034746831
MEPIROXOL,-0.305003531638816,0.05575569335336144,0.8641685034746831
ARBIDOL,-0.29779154735175,0.04641362486574829,0.8641685034746831
TEMANOGREL,-0.2964627198925675,0.05149847354229127,0.8641685034746831
LYCOPENE,-0.2838929303936,0.0494479595465568,0.8641685034746831
